Entity_normed|Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable_URL|Gender|Full Sentence|osm_feature_found
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|191|1.3293315314514328e+16||certain|76|1793|Briefe auf einer Reise durch Deutschland im Jahre 1791|Karl Gottlob Köhler|Kein Eintrag vorhanden|Seite(n)154-197|259|https://www.digitale-sammlungen.de/de/view/bsb11095835?page=172|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|Kein Eintrag vorhanden|https://reise.isgv.de/logs/Q109944002|male|In und um Dresden her werden viele schöne und kunftliche Waaren und Arbeit verfertiget.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|195|1.3293315314514328e+16||certain|76|1793|Briefe auf einer Reise durch Deutschland im Jahre 1791|Karl Gottlob Köhler|Kein Eintrag vorhanden|Seite(n)154-197|259|https://www.digitale-sammlungen.de/de/view/bsb11095835?page=172|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|Kein Eintrag vorhanden|https://reise.isgv.de/logs/Q109944002|male|Dresden hat an seiner Volksmenge ver-loren und an verderblichem Hang zum Kleider-tumus und Galanterie gewonnen, die es vergeblich mit den mehrern Bedürfnissen und Vorrechten der Residenz zu beschildnigen sucht.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|197|1.3293315314514328e+16||certain|76|1793|Briefe auf einer Reise durch Deutschland im Jahre 1791|Karl Gottlob Köhler|Kein Eintrag vorhanden|Seite(n)154-197|259|https://www.digitale-sammlungen.de/de/view/bsb11095835?page=172|076_1793_Briefe_auf_einer_Reise_durch_Deutschland_im_Jahre_1791|Kein Eintrag vorhanden|https://reise.isgv.de/logs/Q109944002|male|Grafen von Anhalt zu danken, welcher nachmals in Russische Dienste gieng, und dessen Verlust man noch jetzt hin und wieder bedauren hört.— Morgen verlasse ich Dresden — und dies-mal, wie ich gestähn muss, noch zu früh für meine Wünsche.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|080_1794_Reise_in_Deutschland,_der_Schweiz,_Italien_und_Sicilien|398|1.3293315314514328e+16||certain|80|1794|Reise in Deutschland, der Schweiz, Italien und Sicilien|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)398|435|https://www.digitale-sammlungen.de/de/view/bsb10468286?page=402|080_1794_Reise_in_Deutschland,_der_Schweiz,_Italien_und_Sicilien|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Böhmen von Sachsen trennen, und kamen den Abend nach Dresden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000066.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Von seiner Schön-heit zeugen viele Tafeln und Statuen der katho-lischen Hofkirche zu Dresden.|False
Schloss Weesenstein|Weesenstein|https://de.wikipedia.org/wiki/Schloss_Weesenstein|509333517|138615934|Weesenstein|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000067.tif.original|1.5654774784620692e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Noch diesen Tag wanderten wir durch ein sehr romantisches Thal nach Weesenstein.|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000070.tif.original|1.7198782687222988e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|So wie man aus den Thoren Pirna's tritt, so hat man die Bergfestung immer vor Augen.|True
Dresden|Dresden|https://en.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000073.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Tlio following night fell the notorious man, as he happened in Dresden about the Elbe Bridge, which then had no railing, cared, in the stream, but was not saved.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000076.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Unter den Staatsgefangenen sind aus den ältern Zeiten der unglückliche Kanzler Nikolaus Krell, ein Opfer der Aufklärung, der als des Crypto-R fastest 1591 hierher gesetzt und ``` [PAGE_BREAK] - 60 -1661 in Dresden enthauptet wurde, und aus den neuesten Zeitern Menzel, Agdalon und Sibiejholm die merkwürdigsten. *)|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000076.tif.original|1.7198782687222988e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Noch diesen Nachmittag kehrte ich nach Pirna zurück.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000077.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Diese Stadt ist hauptsächlich wegen der Sandsteinbrüche bekannt: denn die weißen Sandsteine, die hier gebrochen werden und so geschickt zum Bauen sind, gehen auf der Elbe nach Dresden, Meißen und Torgau bis nach Leipzig; auch ins Preußische. *|False
Burg Sonnenstein|Bergfestung Sonnenstein|https://de.wikipedia.org/wiki/Schloss_Sonnenstein|509615115|139460412|Burg Sonnenstein|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000079.tif.original|1.7635375739813366e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Die Bergfestung Sonnenstein ward 1758 von den Preußen bis aufs Schloß geschleift, und man läßt sie seit der Zeit verfallen.|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000081.tif.original|1.7198782687222988e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Freudig verließ ich und mein jüngerer Freund Pirna, und wir eilten unserm geliebten Dresden wieder zu, wo wir auch gegen Mittag ankamen.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000081.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Freudig verließ ich und mein jüngerer Freund Pirna, und wir eilten unserm geliebten Dresden wieder zu, wo wir auch gegen Mittag ankamen.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000083.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Wir mietheten uns eine kleine Gondel und fuhren nach Glassewiz, 1 Stunde von Dresden am rechten Ufer der Elbe.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000084.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|In dem hiesigen kleinen Thea-ter spielt jezt die Gesellschaft des jüngern Seconda so lange, bis das Hoftheater in Dresden wieder eroppnet wird, welches den Sommer über geschlos sen ist.|False
Loschwitz|Loschwiz|https://de.wikipedia.org/wiki/Loschwitz|510555235|138154546|Loschwitz|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000084.tif.original|5492431569916458.0||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Ihm gegenüber, am andern Ufer der Elbe ist Loschwiz, von lauter Weinbergen umschlossen, wo es den schönsten Prospekt macht.|True
Schloss Übigau|Kurfürstliches Schloss Übigau|https://de.wikipedia.org/wiki/Schloss_Übigau|510694125|136987878|Schloss Übigau|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000085.tif.original|3.4225100130940564e+16|Schloß Uebigau,|certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Der Spiegel des Wassers, mit den Terrassen der Weinberge bekränzt, durch deren angenehmes Grün allerlei kleine Gebäude hervorstachen, gibt den vortreflichsten Anblick, den die Natur, mit so wenig Kunst vermengt, nur geben kann.</p> </body></html> ``` [PAGE_BREAK] - 69 -Eine ebene so angenehme Parthe war nach dem eine halbe Stunde von der Stadt an der Elbe liegenden kurfürstlichen Schloß Uebigau, welches jetz bloß zum Vergnügen des Publikums dient.|True
Ostra-Allee|Friedrichstädter Allee||510603608|137278829|Friedrichstadt Allee|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000085.tif.original|1.2884031817075432e+16|Friedrichstädter|certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Endlich kamen wir durch einen Wiesenschlag rechts in die schöne Friedrichstädter oder Ostraallee zurück, welche aus zwei Reihen hochstammiger, wilder kran stanienbäume besteht.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000086.tif.original|1.7198782687222988e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Mitten in den mit Alleen und Vogengängen durchschnittnen Garten, aus dem man die schö-nen Aussichten nach Pirna und Böhmen hat, fin-det man das große steinerne Badehaus mit vielen kleinen Zimmern.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000086.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|In dem hiesigen kleinen Thea-ter spielt jezt die Gesellschaft des jüngern Seconda so lange, bis das Hoftheater in Dresden wieder eroppnet wird, welches den Sommer über geschlos sen ist.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000087.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|"Dresden Schon hab' ich 5 Briefe von Dir erhalten, und noch immer keine Nachricht von dem Plauenschen Grunde, auf den Du Dich so sehr freutest?"""|False
Plauenscher Grund|Plauenschen Grunde|https://de.wikipedia.org/wiki/Plauenscher_Grund|510230112|13699525|Plauenscher Grund|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000087.tif.original|4031320384215671.0||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|"Dresden Schon hab' ich 5 Briefe von Dir erhalten, und noch immer keine Nachricht von dem Plauenschen Grunde, auf den Du Dich so sehr freutest?"""|False
Weißeritz|Weiseritz|https://de.wikipedia.org/wiki/Weiseritz|510191561|13677797|Weißeritz|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000088.tif.original|5420478851941373.0||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Man hat diesen durch seine Lage so schönen und besonders Sonntags fleißig besuchten Garten durch mehrere Springwasser verschönern wollen, doch übertrifft diese alle der [PAGE_BREAK] - 72 -romantische Wasserfall in der dabei vorbeifließenden Weiseritz, der durch eine Mühle verursacht wird, wo sich das Wasser mit vielem Schaumen und Getöse über einige Felsenstücke herabstürzt.|False
Plauenscher Grund|Plauenscher Grund|https://de.wikipedia.org/wiki/Plauenscher_Grund|510230112|13699525|Plauenscher Grund|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000088.tif.original|4031320384215671.0|Plauensche Grund|certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Gleich hinter ihm fängt sich der Plauensche Grund an, der viel rohe Natur zeigt und daher beim ersten Anblick einen außerordentlich starken Eindruck macht.|False
Potschappel|Potschappel|https://de.wikipedia.org/wiki/Potschappel|510131482|13662626|Potschappel|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000089.tif.original|66653038173329.0||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|So läuft dieses Thal eine Stunde lang bis in die Gegend von Potschappel fort, wo der Besitzer des Dorfs einen sehr angenehmen Gang auf einem der steilsten Berge dieser Gegend ange-legt und sich dadurch um alle Liebhaber schöner Aussichten verdient gemacht hat.|True
Tharandt|Tharand|https://de.wikipedia.org/wiki/Tharandt|509853391|135794907|Tharandt|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000089.tif.original|1.3198209070619208e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Nunmehr erweitert sich das Thal immer mehr bis Tharand, und noch hat die Natur ihren Reichthum nicht ganz verschwendet, das Auge findet immer noch Gegenstände, die es beftäftigen.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|00000097.tif.original|1.3293315314514328e+16||certain|81|1795|Kleine Wanderungen durch Sachsen und Brandenburg|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)66-102|435|https://digital.slub-dresden.de/werkansicht/dlf/69234/82|081_1795_Kleine_Wanderungen_durch_Sachsen_und_Brandenburg|SLUB Dresden|https://reise.isgv.de/logs/Q109944170|male|Dies ist unstreitig der letzte Brief, den Du von Dresden aus erhältst.|False
