Entity_normed|Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable_URL|Gender|Full Sentence|osm_feature_found
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000009.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Die unglückliche Straße von Aussig bis Peterswalda, hatte den Pferden, welche mein Fortkommen besorgten, ein größeres Arbeitsmaß auferlegt, als ihnen billig scheinen mochte, und schmollend überließen sie sich darum, auf dem schönen Wege von Pirna, einem sehr gemächlichen Schritte.|True
Zschonergrund|Zschoner Grund||510517787|136286175|Zschoner Grund|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000196.tif.original|7598479841549264.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Ich kann nicht fehlen, wenn ich in den Zschoner Grund will, denn eine Schaar von freilichen Handwerkerskindern hüpft neben mir um ihre Eltern herum, und unterhält sich dabei mit Berathsclagungen, wie sie sich im Grunde zu vergnügen denkt.|True
Plauenscher Grund|Plauenscher Grund|https://de.wikipedia.org/wiki/Plauenscher_Grund|510230112|13699525|Plauenscher Grund|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000197.tif.original|4031320384215671.0|Plauenschen Grunde.|certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Das Thal selbst, welches den Namen des Schönen Grundes führt, hat übrigens nicht die geringste Ähn-lichkeit mit dem Plauenschen Grunde.|False
Weißeritz|Weiseritz|https://de.wikipedia.org/wiki/Weiseritz|510191561|13677797|Weißeritz|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000197.tif.original|5420478851941373.0|Weiseritzflusses|certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Die schönen, großen, Steinmessen mangeln ihm ganz, und die Stelle des Weiseritzflusses kann ein schmaler Bach nicht ersetzen.|False
Pillnitz|Pillnitz|https://de.wikipedia.org/wiki/Schloss_Pillnitz|510126628|138713801|Pillnitz|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000199.tif.original|1.0272337221479124e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Ich mache mit Pillnitz, dem Lieblingschlosse des Kuhrfürsten, den Anfang.|True
Pirnaisches Tor|Pirnaisches Tor|https://de.wikipedia.org/wiki/Pirnaisches_Tor|51047784|137449791|Pirnaisches Tor|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000200.tif.original|6105430541126569.0|Pirnaischen Thore|certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|[PAGE_BREAK] 192 Es liegt, wenn man den nächsten Weg dahin zu dem Pirnaischen Thore und Pillnitzer Schlage hinaus nimmt, jenseits der Elbe, und zwar unmittelbar an dem schönen Strome, zwei Stunden von Dresden.|False
Pillnitz|Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|510126628|138713801|Pillnitz|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000200.tif.original|1.0272337221479124e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Doch zu Pillnitz selbst.|True
Borsberg|Borsberge|https://de.wikipedia.org/wiki/Borsberg|510127446|138958848|Borsberg|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000201.tif.original|1.1853906116791584e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|[PAGE_BREAK] 193 Am bemerkenswerthesten ist wohl nächft dem Borsberge, der kuhrfürftliche, sogenann te engliche, Garten, weil er einen großen Vorrath der feltenften ausländifchen Gewächfe enthält, mit deren manchem man hier glück-liche Versuche gemacbt hat, es an den eifi-gen Himmel Deutschlands zu gewöhnen.|True
Moritzburg|Moritzburg|https://de.wikipedia.org/wiki/Moritzburg|511592018|136819406|Moritzburg|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000202.tif.original|1.2700644687472688e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Moritzburg, drei Stunden von Dress den, ist ein kuhrfürstliches Jagdschloß.|True
Loschwitz|Loschwig|https://de.wikipedia.org/wiki/Loschwitz|510555235|138154546|Loschwitz|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000202.tif.original|5492431569916458.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Von dem Dörfchen Loschwig an verläßt der Weg die Elbe, zieht sich die Berge hinauf, und über die Bauzner Straße.|True
Pillnitz|Pillnitzer|https://de.wikipedia.org/wiki/Pillnitz|510041025|138709468|Pillnitzer|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000202.tif.original|1.0670716525833552e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|[PAGE_BREAK] 192 Es liegt, wenn man den nächsten Weg dahin zu dem Pirnaischen Thore und Pillnitzer Schlage hinaus nimmt, jenseits der Elbe, und zwar unmittelbar an dem schönen Strome, zwei Stunden von Dresden.|True
Spitzhaus|Spitzhause||511138143|136668202|Spitzhaus|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000204.tif.original|8600004620285395.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Von dem dasigen sogenannten Spitzhause beherrscbt man die ganze, überaus reizende Gegend.|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000204.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Es wird mehr noch von den Einwohnern Pirna's als den Dessdneru besucht, weil es jenen ungleich näher gelegen ist, als diesen.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000205.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Die Stadt Pirna, die noch jetzt für ihre Größe, einen nicht beträchtlichen Handel treibt, deren größere Merkwürdigkeit aber aus der Geschichte bekannt ist, wird gern, und oft von Dresden aus besucht, von dem [PAGE_BREAK] 198 sie vier Stunden entfernt liegt.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000206.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Die gute Straße, und die vortreffliche Gegend, in der man dahin fährt, würde diese Parthie schon empfehlen, wenn auch Pirna weniger Reize besäße, als ihm gegeben sind.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000207.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Indes könnte wohl ein Reisender, dessen Zeit sehr beschränkt ist, wenn er sich an einem Sommernachmittag von Dresden aufmachte, auch zugleich die eine Meile von Pirna gelegene Festung Königstein sehen.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000209.tif.original|1.7198782687222988e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Die unglückliche Straße von Aussig bis Peterswalda, hatte den Pferden, welche mein Fortkommen besorgten, ein größeres Arbeitsmaß auferlegt, als ihnen billig scheinen mochte, und schmollend überließen sie sich darum, auf dem schönen Wege von Pirna, einem sehr gemächlichen Schritte.|True
Lockwitz|Lockwitz|https://de.wikipedia.org/wiki/Lockwitz|509872806|138062434|Lockwitz|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000209.tif.original|8515686897739851.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Auch das zwei Stunden von der Residenz entfernte Dorf Lockwitz, welches einem Grafen von Schall gehört, enthält manches Angenehme, das den Dresdner seinen Ma-ueren entlockt.|True
Seifersdorfer Tal|Seifersdorfer Thal|https://de.wikipedia.org/wiki/Seifersdorf_(Dresden)|511497525|138824836|Seifersdorfer Tal|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000210.tif.original|1499396078908854.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|[PAGE_BREAK] So reizend aber auch die hiesigen Anlagen sind, so kommen sie doch denen nicht gleich, die das, auf der andern Seite von Dresden liegende Seifersdorfer Thal darbietet.|False
Seifersdorfer Tal|Seifersdorfer Thal||511497525|138824836|Seifersdorfer Tal|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000211.tif.original|1499396078908854.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|[PAGE_BREAK] So reizend aber auch die hiesigen Anlagen sind, so kommen sie doch denen nicht gleich, die das, auf der andern Seite von Dresden liegende Seifersdorfer Thal darbietet.|False
Seifersdorfer Tal|Seifersdorfer Thale|https://de.wikipedia.org/wiki/Seifersdorf_(Dresden)|511497525|138824836|Seifersdorfer Tal|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000212.tif.original|1499396078908854.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Doch rathe ich niemand, aufs Gerathewohl eine Nacht in diesem Bade ausruhen zu wollen, um etwa den anderen Morgen im Seifersdorfer Thale zuzubringen, weil nicht immer fogleich Gastbetten zu bekommen sind.|False
Tharandt|Tharandts|https://de.wikipedia.org/wiki/Tharandt|509853391|135794907|Tharandt|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000212.tif.original|1.3198209070619208e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Noch muß ich Tharandts, eines Orts gedenken, der erst seit der neuesten Zeit, durch die Anlegung von Bädern, deren Heilkräfte theils gerühmt, theils bestritten werden, der geselligen Freude gewidmet wurde.|True
Plauenscher Grund|Plauenschen Grund|https://de.wikipedia.org/wiki/Plauenscher_Grund|510267009|137009939|Plauenschen Grund|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000212.tif.original|3.6590088023295784e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Schoon sein Weg, welcher durch den herrlichen Plauenschen Grund führt, erwirbt ihm [PAGE_BREAK] 205 einen vorzüglichen Rang unter den Lффförtern der Dresdner.|False
Tharandt|Tharand|https://de.wikipedia.org/wiki/Tharandt|509853391|135794907|Tharandt|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000213.tif.original|1.3198209070619208e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Das Städtchen Tharand selbst, ist seit der Errichtung des Bade merk-lich gewachsen.|True
Tharandt|Tharand|https://de.wikipedia.org/wiki/Tharandt|509853391|135794907|Tharandt|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000215.tif.original|1.3198209070619208e+16||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Sollte die Sage sich auf Wahrheit gründen, dass der große Schiller einige Sommermonate hier verlebte, und in ihnen den Don Karlos beendigte, so würde das reiz [PAGE_BREAK] 207 zende Tharand auch auf Unsterblichkeit Un-spruch machen können.|True
Bautzener Straße|Bautzner Straße|https://de.wikipedia.org/wiki/Bautzner_Stra%C3%9Fe_(Dresden)|510632311|137498851|Bautzner Straße|ok|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|00000216.tif.original|167610081944972.0||certain|111|1799|Neue Ansicht von Dresden. Für Reisende von einem Reisenden|Nikolai Michailowitsch Karamsin|Kein Eintrag vorhanden|Seite(n)2-218|216|https://digital.slub-dresden.de/werkansicht/dlf/80669/10|111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden|BSB München|https://reise.isgv.de/logs/Q109943994|male|Außer den angeführten giebt es noch unter andern, den weison Hirsch an der Bautzner Straße, der einen schönen Saal hat; den Liebethaler Grund, in der Gegend über Pillnitz hinaus, der die herrlichsten Parthien wilder Natur enthält u. f. w. Dresdens Gegend ist zu reich an schönen Lustörtcrem, um sie alle auf-zeichnen.|False
